"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","rchead","rcsubj","List"
"168225","BAKER","h","22","35","extreme",10,204,224,100,"gram","pl","pl","3"
"168226","BAKER","h","22","35","opinions",11,204,235,100,"gram","pl","pl","3"
"168227","BAKER","h","22","35","without",12,204,261,100,"gram","pl","pl","3"
"168228","BAKER","h","22","35","backing",13,204,282,100,"gram","pl","pl","3"
"168229","BAKER","h","22","35","them",14,204,273,100,"gram","pl","pl","3"
"168230","BAKER","h","22","35","up.",15,204,291,100,"gram","pl","pl","3"
"168279","BAKER","g","45","35","The",1,208,262,100,"ungram","pl","pl","3"
"168280","BAKER","g","45","35","anthropologists",2,208,267,100,"ungram","pl","pl","3"
"168281","BAKER","g","45","35","who",3,208,264,100,"ungram","pl","pl","3"
"168282","BAKER","g","45","35","the",4,208,219,100,"ungram","pl","pl","3"
"168283","BAKER","g","45","35","villagers",5,208,235,100,"ungram","pl","pl","3"
"168284","BAKER","g","45","35","respects",6,208,239,100,"ungram","pl","pl","3"
"168285","BAKER","g","45","35","the",7,208,236,100,"ungram","pl","pl","3"
"168286","BAKER","g","45","35","most",8,208,228,100,"ungram","pl","pl","3"
"168287","BAKER","g","45","35","have",9,208,233,100,"ungram","pl","pl","3"
"168288","BAKER","g","45","35","taken",10,208,224,100,"ungram","pl","pl","3"
"168289","BAKER","g","45","35","great",11,208,236,100,"ungram","pl","pl","3"
"168290","BAKER","g","45","35","pains",12,208,240,100,"ungram","pl","pl","3"
"168291","BAKER","g","45","35","to",13,208,241,100,"ungram","pl","pl","3"
"168292","BAKER","g","45","35","learn",14,208,232,100,"ungram","pl","pl","3"
"168293","BAKER","g","45","35","the",15,208,241,100,"ungram","pl","pl","3"
"168294","BAKER","g","45","35","local",16,208,317,100,"ungram","pl","pl","3"
"168295","BAKER","g","45","35","customs.",17,208,421,100,"ungram","pl","pl","3"
"168508","BAKER","g","21","35","The",1,223,333,100,"ungram","pl","pl","3"
"168509","BAKER","g","21","35","orphans",2,223,247,100,"ungram","pl","pl","3"
"168510","BAKER","g","21","35","who",3,223,232,100,"ungram","pl","pl","3"
"168511","BAKER","g","21","35","the",4,223,175,100,"ungram","pl","pl","3"
"168512","BAKER","g","21","35","nuns",5,223,197,100,"ungram","pl","pl","3"
"168513","BAKER","g","21","35","tutors",6,223,209,100,"ungram","pl","pl","3"
"168514","BAKER","g","21","35","in",7,223,208,100,"ungram","pl","pl","3"
"168515","BAKER","g","21","35","algebra",8,223,208,100,"ungram","pl","pl","3"
"168516","BAKER","g","21","35","lost",9,223,217,100,"ungram","pl","pl","3"
"168517","BAKER","g","21","35","their",10,223,225,100,"ungram","pl","pl","3"
"168518","BAKER","g","21","35","parents",11,223,208,100,"ungram","pl","pl","3"
"168519","BAKER","g","21","35","in",12,223,236,100,"ungram","pl","pl","3"
"168520","BAKER","g","21","35","the",13,223,193,100,"ungram","pl","pl","3"
"168521","BAKER","g","21","35","ongoing",14,223,197,100,"ungram","pl","pl","3"
"168522","BAKER","g","21","35","civil",15,223,364,100,"ungram","pl","pl","3"
"168523","BAKER","g","21","35","war.",16,223,284,100,"ungram","pl","pl","3"
"168628","BAKER","b","8","35","The",1,231,201,100,"ungram","sg","sg","3"
"168629","BAKER","b","8","35","colleague",2,231,213,100,"ungram","sg","sg","3"
"168630","BAKER","b","8","35","who",3,231,223,100,"ungram","sg","sg","3"
"168631","BAKER","b","8","35","the",4,231,220,100,"ungram","sg","sg","3"
"168632","BAKER","b","8","35","researcher",5,231,200,100,"ungram","sg","sg","3"
"168633","BAKER","b","8","35","spend",6,231,220,100,"ungram","sg","sg","3"
"168634","BAKER","b","8","35","the",7,231,228,100,"ungram","sg","sg","3"
"168635","BAKER","b","8","35","most",8,231,200,100,"ungram","sg","sg","3"
"168636","BAKER","b","8","35","time",9,231,205,100,"ungram","sg","sg","3"
"168637","BAKER","b","8","35","with",10,231,208,100,"ungram","sg","sg","3"
"168638","BAKER","b","8","35","comes",11,231,185,100,"ungram","sg","sg","3"
"168639","BAKER","b","8","35","up",12,231,198,100,"ungram","sg","sg","3"
"168640","BAKER","b","8","35","with",13,231,200,100,"ungram","sg","sg","3"
"168641","BAKER","b","8","35","crazy",14,231,183,100,"ungram","sg","sg","3"
"168642","BAKER","b","8","35","but",15,231,180,100,"ungram","sg","sg","3"
"168643","BAKER","b","8","35","inventive",16,231,208,100,"ungram","sg","sg","3"
"168644","BAKER","b","8","35","ideas.",17,231,478,100,"ungram","sg","sg","3"
"168696","BAKER","g","13","35","The",1,235,196,0,"ungram","pl","pl","3"
"168697","BAKER","g","13","35","publicists",2,235,196,0,"ungram","pl","pl","3"
"168698","BAKER","g","13","35","who",3,235,191,0,"ungram","pl","pl","3"
"168699","BAKER","g","13","35","the",4,235,213,0,"ungram","pl","pl","3"
"168700","BAKER","g","13","35","politicians",5,235,191,0,"ungram","pl","pl","3"
"168701","BAKER","g","13","35","hires",6,235,179,0,"ungram","pl","pl","3"
"168702","BAKER","g","13","35","during",7,235,205,0,"ungram","pl","pl","3"
"168703","BAKER","g","13","35","a",8,235,197,0,"ungram","pl","pl","3"
"168704","BAKER","g","13","35","crisis",9,235,200,0,"ungram","pl","pl","3"
"168705","BAKER","g","13","35","are",10,235,204,0,"ungram","pl","pl","3"
"168706","BAKER","g","13","35","expected",11,235,188,0,"ungram","pl","pl","3"
"168707","BAKER","g","13","35","to",12,235,200,0,"ungram","pl","pl","3"
"168708","BAKER","g","13","35","do",13,235,191,0,"ungram","pl","pl","3"
"168709","BAKER","g","13","35","damage",14,235,216,0,"ungram","pl","pl","3"
"168710","BAKER","g","13","35","control.",15,235,345,0,"ungram","pl","pl","3"
"168831","BAKER","e","11","35","The",1,243,239,100,"gram","pl","sg","3"
"168832","BAKER","e","11","35","folk",2,243,221,100,"gram","pl","sg","3"
"168833","BAKER","e","11","35","dancers",3,243,233,100,"gram","pl","sg","3"
"168834","BAKER","e","11","35","who",4,243,224,100,"gram","pl","sg","3"
"168835","BAKER","e","11","35","the",5,243,210,100,"gram","pl","sg","3"
"168836","BAKER","e","11","35","host",6,243,237,100,"gram","pl","sg","3"
"168837","BAKER","e","11","35","praises",7,243,243,100,"gram","pl","sg","3"
"168838","BAKER","e","11","35","have",8,243,206,100,"gram","pl","sg","3"
"168839","BAKER","e","11","35","been",9,243,195,100,"gram","pl","sg","3"
"168840","BAKER","e","11","35","performing",10,243,225,100,"gram","pl","sg","3"
"168841","BAKER","e","11","35","since",11,243,223,100,"gram","pl","sg","3"
"168842","BAKER","e","11","35","they",12,243,212,100,"gram","pl","sg","3"
"168843","BAKER","e","11","35","were",13,243,201,100,"gram","pl","sg","3"
"168844","BAKER","e","11","35","young",14,243,198,100,"gram","pl","sg","3"
"168845","BAKER","e","11","35","girls",15,243,217,100,"gram","pl","sg","3"
"168846","BAKER","e","11","35","in",16,243,252,100,"gram","pl","sg","3"
"168847","BAKER","e","11","35","Ecuador.",17,243,320,100,"gram","pl","sg","3"
"168951","BAKER","b","32","35","The",1,250,265,100,"ungram","sg","sg","3"
"168952","BAKER","b","32","35","receptionist",2,250,254,100,"ungram","sg","sg","3"
"168953","BAKER","b","32","35","who",3,250,255,100,"ungram","sg","sg","3"
"168954","BAKER","b","32","35","the",4,250,228,100,"ungram","sg","sg","3"
"168955","BAKER","b","32","35","boss",5,250,237,100,"ungram","sg","sg","3"
"168956","BAKER","b","32","35","give",6,250,212,100,"ungram","sg","sg","3"
"168957","BAKER","b","32","35","the",7,250,226,100,"ungram","sg","sg","3"
"168958","BAKER","b","32","35","biggest",8,250,208,100,"ungram","sg","sg","3"
"168959","BAKER","b","32","35","projects",9,250,233,100,"ungram","sg","sg","3"
"168960","BAKER","b","32","35","never",10,250,224,100,"ungram","sg","sg","3"
"168961","BAKER","b","32","35","fails",11,250,229,100,"ungram","sg","sg","3"
"168962","BAKER","b","32","35","to",12,250,237,100,"ungram","sg","sg","3"
"168963","BAKER","b","32","35","do",13,250,233,100,"ungram","sg","sg","3"
"168964","BAKER","b","32","35","a",14,250,229,100,"ungram","sg","sg","3"
"168965","BAKER","b","32","35","stellar",15,250,235,100,"ungram","sg","sg","3"
"168966","BAKER","b","32","35","job.",16,250,257,100,"ungram","sg","sg","3"
"168984","BAKER","e","19","35","The",1,252,349,100,"gram","pl","sg","3"
"168985","BAKER","e","19","35","comedians",2,252,365,100,"gram","pl","sg","3"
"168986","BAKER","e","19","35","who",3,252,242,100,"gram","pl","sg","3"
"168987","BAKER","e","19","35","the",4,252,232,100,"gram","pl","sg","3"
"168988","BAKER","e","19","35","prisoner",5,252,299,100,"gram","pl","sg","3"
"168989","BAKER","e","19","35","finds",6,252,216,100,"gram","pl","sg","3"
"168990","BAKER","e","19","35","so",7,252,220,100,"gram","pl","sg","3"
"168991","BAKER","e","19","35","entertaining",8,252,240,100,"gram","pl","sg","3"
"168992","BAKER","e","19","35","can",9,252,243,100,"gram","pl","sg","3"
"168993","BAKER","e","19","35","find",10,252,236,100,"gram","pl","sg","3"
"168994","BAKER","e","19","35","humor",11,252,262,100,"gram","pl","sg","3"
"168995","BAKER","e","19","35","in",12,252,219,100,"gram","pl","sg","3"
"168996","BAKER","e","19","35","the",13,252,240,100,"gram","pl","sg","3"
"168997","BAKER","e","19","35","worst",14,252,296,100,"gram","pl","sg","3"
"168998","BAKER","e","19","35","situations.",15,252,284,100,"gram","pl","sg","3"
"169048","BAKER","h","14","35","The",1,256,223,100,"gram","pl","pl","3"
"169049","BAKER","h","14","35","actors",2,256,218,100,"gram","pl","pl","3"
"169050","BAKER","h","14","35","who",3,256,220,100,"gram","pl","pl","3"
"169051","BAKER","h","14","35","the",4,256,196,100,"gram","pl","pl","3"
"169052","BAKER","h","14","35","producers",5,256,220,100,"gram","pl","pl","3"
"169053","BAKER","h","14","35","consider",6,256,184,100,"gram","pl","pl","3"
"169054","BAKER","h","14","35","the",7,256,249,100,"gram","pl","pl","3"
"169055","BAKER","h","14","35","safest",8,256,205,100,"gram","pl","pl","3"
"169056","BAKER","h","14","35","bet",9,256,218,100,"gram","pl","pl","3"
"169057","BAKER","h","14","35","are",10,256,248,100,"gram","pl","pl","3"
"169058","BAKER","h","14","35","the",11,256,207,100,"gram","pl","pl","3"
"169059","BAKER","h","14","35","ones",12,256,238,100,"gram","pl","pl","3"
"169060","BAKER","h","14","35","who",13,256,224,100,"gram","pl","pl","3"
"169061","BAKER","h","14","35","have",14,256,237,100,"gram","pl","pl","3"
"169062","BAKER","h","14","35","been",15,256,250,100,"gram","pl","pl","3"
"169063","BAKER","h","14","35","around",16,256,243,100,"gram","pl","pl","3"
"169064","BAKER","h","14","35","for",17,256,285,100,"gram","pl","pl","3"
"169065","BAKER","h","14","35","a",18,256,257,100,"gram","pl","pl","3"
"169066","BAKER","h","14","35","while.",19,256,318,100,"gram","pl","pl","3"
"169184","BAKER","a","39","35","The",1,264,245,100,"gram","sg","sg","3"
"169185","BAKER","a","39","35","philosopher",2,264,206,100,"gram","sg","sg","3"
"169186","BAKER","a","39","35","who",3,264,226,100,"gram","sg","sg","3"
"169187","BAKER","a","39","35","the",4,264,205,100,"gram","sg","sg","3"
"169188","BAKER","a","39","35","scientist",5,264,212,100,"gram","sg","sg","3"
"169189","BAKER","a","39","35","discusses",6,264,216,100,"gram","sg","sg","3"
"169190","BAKER","a","39","35","during",7,264,207,100,"gram","sg","sg","3"
"169191","BAKER","a","39","35","the",8,264,229,100,"gram","sg","sg","3"
"169192","BAKER","a","39","35","radio",9,264,215,100,"gram","sg","sg","3"
"169193","BAKER","a","39","35","program",10,264,209,100,"gram","sg","sg","3"
"169194","BAKER","a","39","35","rarely",11,264,224,100,"gram","sg","sg","3"
"169195","BAKER","a","39","35","expresses",12,264,203,100,"gram","sg","sg","3"
"169196","BAKER","a","39","35","his",13,264,221,100,"gram","sg","sg","3"
"169197","BAKER","a","39","35","ideas",14,264,242,100,"gram","sg","sg","3"
"169198","BAKER","a","39","35","in",15,264,221,100,"gram","sg","sg","3"
"169199","BAKER","a","39","35","plain",16,264,212,100,"gram","sg","sg","3"
"169200","BAKER","a","39","35","language.",17,264,322,100,"gram","sg","sg","3"
"169256","BAKER","b","16","35","The",1,268,240,100,"ungram","sg","sg","3"
"169257","BAKER","b","16","35","overseer",2,268,229,100,"ungram","sg","sg","3"
"169258","BAKER","b","16","35","who",3,268,216,100,"ungram","sg","sg","3"
"169259","BAKER","b","16","35","the",4,268,224,100,"ungram","sg","sg","3"
"169260","BAKER","b","16","35","worker",5,268,203,100,"ungram","sg","sg","3"
"169261","BAKER","b","16","35","distrust",6,268,208,100,"ungram","sg","sg","3"
"169262","BAKER","b","16","35","the",7,268,240,100,"ungram","sg","sg","3"
"169263","BAKER","b","16","35","most",8,268,214,100,"ungram","sg","sg","3"
"169264","BAKER","b","16","35","has",9,268,210,100,"ungram","sg","sg","3"
"169265","BAKER","b","16","35","been",10,268,236,100,"ungram","sg","sg","3"
"169266","BAKER","b","16","35","firing",11,268,189,100,"ungram","sg","sg","3"
"169267","BAKER","b","16","35","anyone",12,268,195,100,"ungram","sg","sg","3"
"169268","BAKER","b","16","35","who",13,268,234,100,"ungram","sg","sg","3"
"169269","BAKER","b","16","35","mentions",14,268,208,100,"ungram","sg","sg","3"
"169270","BAKER","b","16","35","unions.",15,268,245,100,"ungram","sg","sg","3"
"169467","BAKER","g","29","35","The",1,281,287,100,"ungram","pl","pl","3"
"169468","BAKER","g","29","35","journalists",2,281,200,100,"ungram","pl","pl","3"
"169469","BAKER","g","29","35","who",3,281,254,100,"ungram","pl","pl","3"
"169470","BAKER","g","29","35","the",4,281,221,100,"ungram","pl","pl","3"
"169471","BAKER","g","29","35","editors",5,281,228,100,"ungram","pl","pl","3"
"169472","BAKER","g","29","35","appreciates",6,281,207,100,"ungram","pl","pl","3"
"169473","BAKER","g","29","35","the",7,281,201,100,"ungram","pl","pl","3"
"169474","BAKER","g","29","35","most",8,281,234,100,"ungram","pl","pl","3"
"169475","BAKER","g","29","35","always",9,281,228,100,"ungram","pl","pl","3"
"169476","BAKER","g","29","35","turn",10,281,228,100,"ungram","pl","pl","3"
"169477","BAKER","g","29","35","their",11,281,219,100,"ungram","pl","pl","3"
"169478","BAKER","g","29","35","stories",12,281,196,100,"ungram","pl","pl","3"
"169479","BAKER","g","29","35","in",13,281,224,100,"ungram","pl","pl","3"
"169480","BAKER","g","29","35","promptly.",14,281,257,100,"ungram","pl","pl","3"
"169565","BAKER","e","43","35","The",1,287,254,100,"gram","pl","sg","3"
"169566","BAKER","e","43","35","bartenders",2,287,221,100,"gram","pl","sg","3"
"169567","BAKER","e","43","35","who",3,287,233,100,"gram","pl","sg","3"
"169568","BAKER","e","43","35","the",4,287,229,100,"gram","pl","sg","3"
"169569","BAKER","e","43","35","patron",5,287,207,100,"gram","pl","sg","3"
"169570","BAKER","e","43","35","gossips",6,287,242,100,"gram","pl","sg","3"
"169571","BAKER","e","43","35","with",7,287,236,100,"gram","pl","sg","3"
"169572","BAKER","e","43","35","after",8,287,235,100,"gram","pl","sg","3"
"169573","BAKER","e","43","35","work",9,287,219,100,"gram","pl","sg","3"
"169574","BAKER","e","43","35","always",10,287,222,100,"gram","pl","sg","3"
"169575","BAKER","e","43","35","have",11,287,192,100,"gram","pl","sg","3"
"169576","BAKER","e","43","35","new",12,287,205,100,"gram","pl","sg","3"
"169577","BAKER","e","43","35","stories",13,287,235,100,"gram","pl","sg","3"
"169578","BAKER","e","43","35","to",14,287,228,100,"gram","pl","sg","3"
"169579","BAKER","e","43","35","tell.",15,287,311,100,"gram","pl","sg","3"
"169597","BAKER","c","33","35","The",1,289,242,100,"ungram","sg","pl","3"
"169598","BAKER","c","33","35","chef",2,289,291,100,"ungram","sg","pl","3"
"169599","BAKER","c","33","35","who",3,289,200,100,"ungram","sg","pl","3"
"169600","BAKER","c","33","35","the",4,289,201,100,"ungram","sg","pl","3"
"169601","BAKER","c","33","35","gourmets",5,289,204,100,"ungram","sg","pl","3"
"169602","BAKER","c","33","35","visits",6,289,232,100,"ungram","sg","pl","3"
"169603","BAKER","c","33","35","regularly",7,289,199,100,"ungram","sg","pl","3"
"169604","BAKER","c","33","35","always",8,289,228,100,"ungram","sg","pl","3"
"169605","BAKER","c","33","35","comes",9,289,224,100,"ungram","sg","pl","3"
"169606","BAKER","c","33","35","up",10,289,236,100,"ungram","sg","pl","3"
"169607","BAKER","c","33","35","with",11,289,252,100,"ungram","sg","pl","3"
"169608","BAKER","c","33","35","daring",12,289,213,100,"ungram","sg","pl","3"
"169609","BAKER","c","33","35","new",13,289,201,100,"ungram","sg","pl","3"
"169610","BAKER","c","33","35","recipes.",14,289,245,100,"ungram","sg","pl","3"
"169881","BAKER","a","22","36","The",1,10,230,100,"gram","sg","sg","4"
"169882","BAKER","a","22","36","columnist",2,10,210,100,"gram","sg","sg","4"
"169883","BAKER","a","22","36","who",3,10,260,100,"gram","sg","sg","4"
"169884","BAKER","a","22","36","the",4,10,249,100,"gram","sg","sg","4"
"169885","BAKER","a","22","36","reader",5,10,219,100,"gram","sg","sg","4"
"169886","BAKER","a","22","36","complains",6,10,242,100,"gram","sg","sg","4"
"169887","BAKER","a","22","36","about",7,10,234,100,"gram","sg","sg","4"
"169888","BAKER","a","22","36","frequently",8,10,237,100,"gram","sg","sg","4"
"169889","BAKER","a","22","36","gives",9,10,220,100,"gram","sg","sg","4"
"169890","BAKER","a","22","36","extreme",10,10,219,100,"gram","sg","sg","4"
"169891","BAKER","a","22","36","opinions",11,10,289,100,"gram","sg","sg","4"
"169892","BAKER","a","22","36","without",12,10,200,100,"gram","sg","sg","4"
"169893","BAKER","a","22","36","backing",13,10,614,100,"gram","sg","sg","4"
"169894","BAKER","a","22","36","them",14,10,272,100,"gram","sg","sg","4"
"169895","BAKER","a","22","36","up.",15,10,344,100,"gram","sg","sg","4"
"169996","BAKER","e","26","36","The",1,18,234,100,"gram","pl","sg","4"
"169997","BAKER","e","26","36","musicians",2,18,212,100,"gram","pl","sg","4"
"169998","BAKER","e","26","36","who",3,18,243,100,"gram","pl","sg","4"
"169999","BAKER","e","26","36","the",4,18,253,100,"gram","pl","sg","4"
"170000","BAKER","e","26","36","reviewer",5,18,438,100,"gram","pl","sg","4"
"170001","BAKER","e","26","36","praises",6,18,194,100,"gram","pl","sg","4"
"170002","BAKER","e","26","36","so",7,18,207,100,"gram","pl","sg","4"
"170003","BAKER","e","26","36","highly",8,18,240,100,"gram","pl","sg","4"
"170004","BAKER","e","26","36","will",9,18,248,100,"gram","pl","sg","4"
"170005","BAKER","e","26","36","probably",10,18,273,100,"gram","pl","sg","4"
"170006","BAKER","e","26","36","win",11,18,224,100,"gram","pl","sg","4"
"170007","BAKER","e","26","36","a",12,18,206,100,"gram","pl","sg","4"
"170008","BAKER","e","26","36","Grammy.",13,18,237,100,"gram","pl","sg","4"
"170149","BAKER","g","4","36","The",1,28,322,100,"ungram","pl","pl","4"
"170150","BAKER","g","4","36","players",2,28,283,100,"ungram","pl","pl","4"
"170151","BAKER","g","4","36","who",3,28,223,100,"ungram","pl","pl","4"
"170152","BAKER","g","4","36","the",4,28,235,100,"ungram","pl","pl","4"
