"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","number"
"1660","KERNELS","a","21","1","that",15,84,309,100,"gram","sg"
"1661","KERNELS","a","21","1","illegal",16,84,329,100,"gram","sg"
"1662","KERNELS","a","21","1","drugs",17,84,309,100,"gram","sg"
"1663","KERNELS","a","21","1","were",18,84,1265,100,"gram","sg"
"1664","KERNELS","a","21","1","hidden",19,84,345,100,"gram","sg"
"1665","KERNELS","a","21","1","inside.",20,84,656,100,"gram","sg"
"2034","KERNELS","c","7","1","The",1,104,262,100,"ungram","pl"
"2035","KERNELS","c","7","1","shocking",2,104,351,100,"ungram","pl"
"2036","KERNELS","c","7","1","crimes",3,104,330,100,"ungram","pl"
"2037","KERNELS","c","7","1","doubtlessly",4,104,615,100,"ungram","pl"
"2038","KERNELS","c","7","1","was",5,104,477,100,"ungram","pl"
"2039","KERNELS","c","7","1","a",6,104,324,100,"ungram","pl"
"2040","KERNELS","c","7","1","reflection",7,104,334,100,"ungram","pl"
"2041","KERNELS","c","7","1","of",8,104,288,100,"ungram","pl"
"2042","KERNELS","c","7","1","the",9,104,293,100,"ungram","pl"
"2043","KERNELS","c","7","1","desperation",10,104,284,100,"ungram","pl"
"2044","KERNELS","c","7","1","of",11,104,297,100,"ungram","pl"
"2045","KERNELS","c","7","1","the",12,104,277,100,"ungram","pl"
"2046","KERNELS","c","7","1","population",13,104,262,100,"ungram","pl"
"2047","KERNELS","c","7","1","in",14,104,265,100,"ungram","pl"
"2048","KERNELS","c","7","1","the",15,104,268,100,"ungram","pl"
"2049","KERNELS","c","7","1","war-torn",16,104,255,100,"ungram","pl"
"2050","KERNELS","c","7","1","country.",17,104,417,100,"ungram","pl"
"2113","KERNELS","b","14","1","The",1,108,321,100,"ungram","sg"
"2114","KERNELS","b","14","1","urgent",2,108,379,100,"ungram","sg"
"2115","KERNELS","b","14","1","memo",3,108,454,100,"ungram","sg"
"2116","KERNELS","b","14","1","unfortunately",4,108,499,100,"ungram","sg"
"2117","KERNELS","b","14","1","were",5,108,317,100,"ungram","sg"
"2118","KERNELS","b","14","1","about",6,108,332,100,"ungram","sg"
"2119","KERNELS","b","14","1","the",7,108,560,100,"ungram","sg"
"2120","KERNELS","b","14","1","delinquent",8,108,185,100,"ungram","sg"
"2121","KERNELS","b","14","1","tax",9,108,293,100,"ungram","sg"
"2122","KERNELS","b","14","1","return,",10,108,419,100,"ungram","sg"
"2123","KERNELS","b","14","1","which",11,108,1141,100,"ungram","sg"
"2124","KERNELS","b","14","1","would",12,108,303,100,"ungram","sg"
"2125","KERNELS","b","14","1","soon",13,108,344,100,"ungram","sg"
"2126","KERNELS","b","14","1","be",14,108,333,100,"ungram","sg"
"2127","KERNELS","b","14","1","investigated",15,108,303,100,"ungram","sg"
"2128","KERNELS","b","14","1","by",16,108,363,100,"ungram","sg"
"2129","KERNELS","b","14","1","the",17,108,273,100,"ungram","sg"
"2130","KERNELS","b","14","1","IRS.",18,108,434,100,"ungram","sg"
"2149","KERNELS","d","20","1","The",1,110,292,100,"gram","pl"
"2150","KERNELS","d","20","1","small",2,110,313,100,"gram","pl"
"2151","KERNELS","d","20","1","bridges",3,110,326,100,"gram","pl"
"2152","KERNELS","d","20","1","apparently",4,110,544,100,"gram","pl"
"2153","KERNELS","d","20","1","were",5,110,336,100,"gram","pl"
"2154","KERNELS","d","20","1","about",6,110,286,100,"gram","pl"
"2155","KERNELS","d","20","1","half",7,110,327,100,"gram","pl"
"2156","KERNELS","d","20","1","an",8,110,531,100,"gram","pl"
"2157","KERNELS","d","20","1","hour",9,110,254,100,"gram","pl"
"2158","KERNELS","d","20","1","off",10,110,278,100,"gram","pl"
"2159","KERNELS","d","20","1","the",11,110,316,100,"gram","pl"
"2160","KERNELS","d","20","1","main",12,110,261,100,"gram","pl"
"2161","KERNELS","d","20","1","highway,",13,110,261,100,"gram","pl"
"2162","KERNELS","d","20","1","but",14,110,307,100,"gram","pl"
"2163","KERNELS","d","20","1","it",15,110,267,100,"gram","pl"
"2164","KERNELS","d","20","1","was",16,110,275,100,"gram","pl"
"2165","KERNELS","d","20","1","the",17,110,261,100,"gram","pl"
"2166","KERNELS","d","20","1","only",18,110,262,100,"gram","pl"
"2167","KERNELS","d","20","1","way",19,110,267,100,"gram","pl"
"2168","KERNELS","d","20","1","to",20,110,252,100,"gram","pl"
"2169","KERNELS","d","20","1","cross",21,110,239,100,"gram","pl"
"2170","KERNELS","d","20","1","the",22,110,458,100,"gram","pl"
"2171","KERNELS","d","20","1","river.",23,110,418,100,"gram","pl"
"2233","KERNELS","b","10","1","The",1,114,336,100,"ungram","sg"
"2234","KERNELS","b","10","1","enormous",2,114,343,100,"ungram","sg"
"2235","KERNELS","b","10","1","advertisement",3,114,379,100,"ungram","sg"
"2236","KERNELS","b","10","1","typically",4,114,289,100,"ungram","sg"
"2237","KERNELS","b","10","1","were",5,114,357,100,"ungram","sg"
"2238","KERNELS","b","10","1","visible",6,114,350,100,"ungram","sg"
"2239","KERNELS","b","10","1","from",7,114,481,100,"ungram","sg"
"2240","KERNELS","b","10","1","almost",8,114,279,100,"ungram","sg"
"2241","KERNELS","b","10","1","a",9,114,386,100,"ungram","sg"
"2242","KERNELS","b","10","1","mile",10,114,265,100,"ungram","sg"
"2243","KERNELS","b","10","1","away,",11,114,277,100,"ungram","sg"
"2244","KERNELS","b","10","1","but",12,114,312,100,"ungram","sg"
"2245","KERNELS","b","10","1","when",13,114,202,100,"ungram","sg"
"2246","KERNELS","b","10","1","it",14,114,141,100,"ungram","sg"
"2247","KERNELS","b","10","1","was",15,114,335,100,"ungram","sg"
"2248","KERNELS","b","10","1","raining",16,114,246,100,"ungram","sg"
"2249","KERNELS","b","10","1","it",17,114,274,100,"ungram","sg"
"2250","KERNELS","b","10","1","was",18,114,248,100,"ungram","sg"
"2251","KERNELS","b","10","1","harder",19,114,246,100,"ungram","sg"
"2252","KERNELS","b","10","1","to",20,114,362,100,"ungram","sg"
"2253","KERNELS","b","10","1","see.",21,114,315,100,"ungram","sg"
"2422","KERNELS","b","21","2","The",1,10,911,100,"ungram","sg"
"2423","KERNELS","b","21","2","unexpected",2,10,966,100,"ungram","sg"
"2424","KERNELS","b","21","2","gift",3,10,1014,100,"ungram","sg"
"2425","KERNELS","b","21","2","apparently",4,10,1046,100,"ungram","sg"
"2426","KERNELS","b","21","2","were",5,10,1774,100,"ungram","sg"
"2427","KERNELS","b","21","2","from",6,10,1158,100,"ungram","sg"
"2428","KERNELS","b","21","2","a",7,10,895,100,"ungram","sg"
"2429","KERNELS","b","21","2","charitable",8,10,1382,100,"ungram","sg"
"2430","KERNELS","b","21","2","organization,",9,10,1198,100,"ungram","sg"
"2431","KERNELS","b","21","2","and",10,10,990,100,"ungram","sg"
"2432","KERNELS","b","21","2","the",11,10,974,100,"ungram","sg"
"2433","KERNELS","b","21","2","recipient",12,10,1222,100,"ungram","sg"
"2434","KERNELS","b","21","2","didn't",13,10,846,100,"ungram","sg"
"2435","KERNELS","b","21","2","realize",14,10,1102,100,"ungram","sg"
"2436","KERNELS","b","21","2","that",15,10,998,100,"ungram","sg"
"2437","KERNELS","b","21","2","illegal",16,10,1054,100,"ungram","sg"
"2438","KERNELS","b","21","2","drugs",17,10,2270,100,"ungram","sg"
"2439","KERNELS","b","21","2","were",18,10,1310,100,"ungram","sg"
"2440","KERNELS","b","21","2","hidden",19,10,942,100,"ungram","sg"
"2441","KERNELS","b","21","2","inside.",20,10,1070,100,"ungram","sg"
"2558","KERNELS","a","8","2","The",1,17,551,100,"gram","sg"
"2559","KERNELS","a","8","2","major",2,17,583,100,"gram","sg"
"2560","KERNELS","a","8","2","defect",3,17,774,100,"gram","sg"
"2561","KERNELS","a","8","2","likely",4,17,942,100,"gram","sg"
"2562","KERNELS","a","8","2","was",5,17,702,100,"gram","sg"
"2563","KERNELS","a","8","2","unknown",6,17,671,100,"gram","sg"
"2564","KERNELS","a","8","2","to",7,17,759,100,"gram","sg"
"2565","KERNELS","a","8","2","consumers",8,17,918,100,"gram","sg"
"2566","KERNELS","a","8","2","and",9,17,766,100,"gram","sg"
"2567","KERNELS","a","8","2","government",10,17,854,100,"gram","sg"
"2568","KERNELS","a","8","2","regulators,",11,17,726,100,"gram","sg"
"2569","KERNELS","a","8","2","although",12,17,790,100,"gram","sg"
"2570","KERNELS","a","8","2","the",13,17,918,100,"gram","sg"
"2571","KERNELS","a","8","2","company",14,17,934,100,"gram","sg"
"2572","KERNELS","a","8","2","executives",15,17,766,100,"gram","sg"
"2573","KERNELS","a","8","2","had",16,17,694,100,"gram","sg"
"2574","KERNELS","a","8","2","been",17,17,655,100,"gram","sg"
"2575","KERNELS","a","8","2","aware",18,17,590,100,"gram","sg"
"2576","KERNELS","a","8","2","for",19,17,583,100,"gram","sg"
"2577","KERNELS","a","8","2","years.",20,17,647,100,"gram","sg"
"2622","KERNELS","b","5","2","The",1,20,639,100,"ungram","sg"
"2623","KERNELS","b","5","2","morale",2,20,703,100,"ungram","sg"
"2624","KERNELS","b","5","2","problem",3,20,862,100,"ungram","sg"
"2625","KERNELS","b","5","2","ultimately",4,20,726,100,"ungram","sg"
"2626","KERNELS","b","5","2","were",5,20,814,100,"ungram","sg"
"2627","KERNELS","b","5","2","solved",6,20,774,100,"ungram","sg"
"2628","KERNELS","b","5","2","by",7,20,686,100,"ungram","sg"
"2629","KERNELS","b","5","2","firing",8,20,663,100,"ungram","sg"
"2630","KERNELS","b","5","2","the",9,20,694,100,"ungram","sg"
"2631","KERNELS","b","5","2","custodian,",10,20,1038,100,"ungram","sg"
"2632","KERNELS","b","5","2","who",11,20,574,100,"ungram","sg"
"2633","KERNELS","b","5","2","never",12,20,607,100,"ungram","sg"
"2634","KERNELS","b","5","2","came",13,20,535,100,"ungram","sg"
"2635","KERNELS","b","5","2","in",14,20,487,100,"ungram","sg"
"2636","KERNELS","b","5","2","on",15,20,527,100,"ungram","sg"
"2637","KERNELS","b","5","2","time",16,20,415,100,"ungram","sg"
"2638","KERNELS","b","5","2","and",17,20,511,100,"ungram","sg"
"2639","KERNELS","b","5","2","was",18,20,871,100,"ungram","sg"
"2640","KERNELS","b","5","2","always",19,20,431,100,"ungram","sg"
"2641","KERNELS","b","5","2","complaining",20,20,470,100,"ungram","sg"
"2642","KERNELS","b","5","2","about",21,20,494,100,"ungram","sg"
"2643","KERNELS","b","5","2","the",22,20,382,100,"ungram","sg"
"2644","KERNELS","b","5","2","workload.",23,20,542,100,"ungram","sg"
"2685","KERNELS","c","22","2","The",1,23,359,100,"ungram","pl"
"2686","KERNELS","c","22","2","winding",2,23,623,100,"ungram","pl"
"2687","KERNELS","c","22","2","paths",3,23,622,100,"ungram","pl"
"2688","KERNELS","c","22","2","happily",4,23,670,100,"ungram","pl"
"2689","KERNELS","c","22","2","was",5,23,1071,100,"ungram","pl"
"2690","KERNELS","c","22","2","lined",6,23,758,100,"ungram","pl"
"2691","KERNELS","c","22","2","with",7,23,623,100,"ungram","pl"
"2692","KERNELS","c","22","2","lovely",8,23,719,100,"ungram","pl"
"2693","KERNELS","c","22","2","trees",9,23,854,100,"ungram","pl"
"2694","KERNELS","c","22","2","and",10,23,671,100,"ungram","pl"
"2695","KERNELS","c","22","2","flowers,",11,23,815,100,"ungram","pl"
"2696","KERNELS","c","22","2","which",12,23,638,100,"ungram","pl"
"2697","KERNELS","c","22","2","were",13,23,766,100,"ungram","pl"
"2698","KERNELS","c","22","2","cared",14,23,807,100,"ungram","pl"
"2699","KERNELS","c","22","2","for",15,23,559,100,"ungram","pl"
"2700","KERNELS","c","22","2","by",16,23,543,100,"ungram","pl"
"2701","KERNELS","c","22","2","well-trained",17,23,415,100,"ungram","pl"
"2702","KERNELS","c","22","2","gardeners.",18,23,454,100,"ungram","pl"
"2722","KERNELS","c","6","2","The",1,25,375,100,"ungram","pl"
"2723","KERNELS","c","6","2","product",2,25,551,100,"ungram","pl"
"2724","KERNELS","c","6","2","names",3,25,726,100,"ungram","pl"
"2725","KERNELS","c","6","2","probably",4,25,758,100,"ungram","pl"
"2726","KERNELS","c","6","2","was",5,25,846,100,"ungram","pl"
"2727","KERNELS","c","6","2","tested",6,25,702,100,"ungram","pl"
"2728","KERNELS","c","6","2","on",7,25,495,100,"ungram","pl"
"2729","KERNELS","c","6","2","a",8,25,455,100,"ungram","pl"
"2730","KERNELS","c","6","2","number",9,25,519,100,"ungram","pl"
"2731","KERNELS","c","6","2","of",10,25,414,100,"ungram","pl"
"2732","KERNELS","c","6","2","focus",11,25,431,100,"ungram","pl"
"2733","KERNELS","c","6","2","groups",12,25,502,100,"ungram","pl"
"2734","KERNELS","c","6","2","before",13,25,375,100,"ungram","pl"
"2735","KERNELS","c","6","2","being",14,25,582,100,"ungram","pl"
"2736","KERNELS","c","6","2","selected",15,25,462,100,"ungram","pl"
"2737","KERNELS","c","6","2","by",16,25,366,100,"ungram","pl"
"2738","KERNELS","c","6","2","the",17,25,359,100,"ungram","pl"
"2739","KERNELS","c","6","2","prominent",18,25,423,100,"ungram","pl"
"2740","KERNELS","c","6","2","advertising",19,25,422,100,"ungram","pl"
"2741","KERNELS","c","6","2","firm.",20,25,510,100,"ungram","pl"
"2795","KERNELS","a","20","2","The",1,29,431,100,"gram","sg"
"2796","KERNELS","a","20","2","small",2,29,742,100,"gram","sg"
"2797","KERNELS","a","20","2","bridge",3,29,622,100,"gram","sg"
"2798","KERNELS","a","20","2","apparently",4,29,406,100,"gram","sg"
"2799","KERNELS","a","20","2","was",5,29,431,100,"gram","sg"
"2800","KERNELS","a","20","2","about",6,29,415,100,"gram","sg"
"2801","KERNELS","a","20","2","half",7,29,486,100,"gram","sg"
"2802","KERNELS","a","20","2","an",8,29,503,100,"gram","sg"
"2803","KERNELS","a","20","2","hour",9,29,407,100,"gram","sg"
"2804","KERNELS","a","20","2","off",10,29,447,100,"gram","sg"
"2805","KERNELS","a","20","2","the",11,29,439,100,"gram","sg"
"2806","KERNELS","a","20","2","main",12,29,415,100,"gram","sg"
"2807","KERNELS","a","20","2","highway,",13,29,350,100,"gram","sg"
"2808","KERNELS","a","20","2","but",14,29,431,100,"gram","sg"
"2809","KERNELS","a","20","2","it",15,29,407,100,"gram","sg"
"2810","KERNELS","a","20","2","was",16,29,423,100,"gram","sg"
"2811","KERNELS","a","20","2","the",17,29,487,100,"gram","sg"
"2812","KERNELS","a","20","2","only",18,29,447,100,"gram","sg"
"2813","KERNELS","a","20","2","way",19,29,431,100,"gram","sg"
"2814","KERNELS","a","20","2","to",20,29,471,100,"gram","sg"
"2815","KERNELS","a","20","2","cross",21,29,391,100,"gram","sg"
"2816","KERNELS","a","20","2","the",22,29,687,100,"gram","sg"
"2817","KERNELS","a","20","2","river.",23,29,575,100,"gram","sg"
"2937","KERNELS","a","16","2","The",1,36,423,100,"gram","sg"
"2938","KERNELS","a","16","2","old",2,36,447,100,"gram","sg"
"2939","KERNELS","a","16","2","key",3,36,599,100,"gram","sg"
"2940","KERNELS","a","16","2","unsurprisingly",4,36,862,100,"gram","sg"
"2941","KERNELS","a","16","2","was",5,36,582,100,"gram","sg"
"2942","KERNELS","a","16","2","rusty",6,36,759,100,"gram","sg"
"2943","KERNELS","a","16","2","from",7,36,543,100,"gram","sg"
"2944","KERNELS","a","16","2","many",8,36,534,100,"gram","sg"
"2945","KERNELS","a","16","2","years",9,36,383,100,"gram","sg"
"2946","KERNELS","a","16","2","of",10,36,382,100,"gram","sg"
"2947","KERNELS","a","16","2","disuse,",11,36,335,100,"gram","sg"
"2948","KERNELS","a","16","2","but",12,36,319,100,"gram","sg"
"2949","KERNELS","a","16","2","it",13,36,343,100,"gram","sg"
"2950","KERNELS","a","16","2","would",14,36,351,100,"gram","sg"
"2951","KERNELS","a","16","2","still",15,36,359,100,"gram","sg"
"2952","KERNELS","a","16","2","open",16,36,382,100,"gram","sg"
"2953","KERNELS","a","16","2","the",17,36,343,100,"gram","sg"
"2954","KERNELS","a","16","2","door",18,36,367,100,"gram","sg"
"2955","KERNELS","a","16","2","to",19,36,359,100,"gram","sg"
"2956","KERNELS","a","16","2","the",20,36,319,100,"gram","sg"
"2957","KERNELS","a","16","2","attic.",21,36,503,100,"gram","sg"
"2977","KERNELS","b","1","2","The",1,38,375,100,"ungram","sg"
"2978","KERNELS","b","1","2","new",2,38,343,100,"ungram","sg"
"2979","KERNELS","b","1","2","slogan",3,38,390,100,"ungram","sg"
"2980","KERNELS","b","1","2","unsurprisingly",4,38,566,100,"ungram","sg"
"2981","KERNELS","b","1","2","were",5,38,806,100,"ungram","sg"
"2982","KERNELS","b","1","2","designed",6,38,350,100,"ungram","sg"
"2983","KERNELS","b","1","2","to",7,38,439,100,"ungram","sg"
"2984","KERNELS","b","1","2","get",8,38,367,100,"ungram","sg"
"2985","KERNELS","b","1","2","attention",9,38,438,100,"ungram","sg"
"2986","KERNELS","b","1","2","for",10,38,319,100,"ungram","sg"
"2987","KERNELS","b","1","2","the",11,38,663,100,"ungram","sg"
"2988","KERNELS","b","1","2","company's",12,38,350,100,"ungram","sg"
"2989","KERNELS","b","1","2","signature",13,38,398,100,"ungram","sg"
"2990","KERNELS","b","1","2","designer",14,38,470,100,"ungram","sg"
"2991","KERNELS","b","1","2","bath",15,38,503,100,"ungram","sg"
"2992","KERNELS","b","1","2","products.",16,38,790,100,"ungram","sg"
"3029","KERNELS","c","14","2","The",1,41,367,100,"ungram","pl"
"3030","KERNELS","c","14","2","urgent",2,41,439,100,"ungram","pl"
"3031","KERNELS","c","14","2","memos",3,41,382,100,"ungram","pl"
"3032","KERNELS","c","14","2","unfortunately",4,41,606,100,"ungram","pl"
"3033","KERNELS","c","14","2","was",5,41,918,100,"ungram","pl"
"3034","KERNELS","c","14","2","about",6,41,431,100,"ungram","pl"
"3035","KERNELS","c","14","2","the",7,41,358,100,"ungram","pl"
"3036","KERNELS","c","14","2","delinquent",8,41,342,100,"ungram","pl"
"3037","KERNELS","c","14","2","tax",9,41,335,100,"ungram","pl"
"3038","KERNELS","c","14","2","return,",10,41,366,100,"ungram","pl"
"3039","KERNELS","c","14","2","which",11,41,407,100,"ungram","pl"
"3040","KERNELS","c","14","2","would",12,41,391,100,"ungram","pl"
"3041","KERNELS","c","14","2","soon",13,41,446,100,"ungram","pl"
"3042","KERNELS","c","14","2","be",14,41,511,100,"ungram","pl"
"3043","KERNELS","c","14","2","investigated",15,41,462,100,"ungram","pl"
"3044","KERNELS","c","14","2","by",16,41,406,100,"ungram","pl"
"3045","KERNELS","c","14","2","the",17,41,447,100,"ungram","pl"
"3046","KERNELS","c","14","2","IRS.",18,41,511,100,"ungram","pl"
"3069","KERNELS","a","4","2","The",1,43,359,100,"gram","sg"
"3070","KERNELS","a","4","2","red",2,43,423,100,"gram","sg"
"3071","KERNELS","a","4","2","label",3,43,438,100,"gram","sg"
"3072","KERNELS","a","4","2","probably",4,43,374,100,"gram","sg"
"3073","KERNELS","a","4","2","was",5,43,439,100,"gram","sg"
"3074","KERNELS","a","4","2","meant",6,43,375,100,"gram","sg"
"3075","KERNELS","a","4","2","to",7,43,327,100,"gram","sg"
"3076","KERNELS","a","4","2","serve",8,43,390,100,"gram","sg"
"3077","KERNELS","a","4","2","as",9,43,391,100,"gram","sg"
"3078","KERNELS","a","4","2","a",10,43,351,100,"gram","sg"
"3079","KERNELS","a","4","2","warning",11,43,431,100,"gram","sg"
"3080","KERNELS","a","4","2","about",12,43,334,100,"gram","sg"
"3081","KERNELS","a","4","2","the",13,43,391,100,"gram","sg"
"3082","KERNELS","a","4","2","hazardous",14,43,423,100,"gram","sg"
"3083","KERNELS","a","4","2","chemicals",15,43,302,100,"gram","sg"
"3084","KERNELS","a","4","2","that",16,43,374,100,"gram","sg"
"3085","KERNELS","a","4","2","were",17,43,343,100,"gram","sg"
"3086","KERNELS","a","4","2","being",18,43,518,100,"gram","sg"
"3087","KERNELS","a","4","2","stored",19,43,487,100,"gram","sg"
"3088","KERNELS","a","4","2","inside",20,43,382,100,"gram","sg"
"3089","KERNELS","a","4","2","the",21,43,343,100,"gram","sg"
"3090","KERNELS","a","4","2","vault.",22,43,471,100,"gram","sg"
"3288","KERNELS","d","3","2","The",1,54,431,100,"gram","pl"
"3289","KERNELS","d","3","2","programming",2,54,438,100,"gram","pl"
"3290","KERNELS","d","3","2","mistakes",3,54,398,100,"gram","pl"
"3291","KERNELS","d","3","2","certainly",4,54,462,100,"gram","pl"
"3292","KERNELS","d","3","2","were",5,54,527,100,"gram","pl"
"3293","KERNELS","d","3","2","disastrous",6,54,438,100,"gram","pl"
"3294","KERNELS","d","3","2","for",7,54,407,100,"gram","pl"
"3295","KERNELS","d","3","2","the",8,54,430,100,"gram","pl"
"3296","KERNELS","d","3","2","small",9,54,391,100,"gram","pl"
"3297","KERNELS","d","3","2","software",10,54,342,100,"gram","pl"
"3298","KERNELS","d","3","2","company,",11,54,366,100,"gram","pl"
"3299","KERNELS","d","3","2","although",12,54,358,100,"gram","pl"
