"","Experiment","Condition","Item","Subj","Word","Region","Presentation","RT","QPCT","gramm","match"
"111845","BockNoAdverbs","c","20","24","island",5,19,410,100,"ungram","match"
"111846","BockNoAdverbs","c","20","24","were",6,19,386,100,"ungram","match"
"111847","BockNoAdverbs","c","20","24","about",7,19,475,100,"ungram","match"
"111848","BockNoAdverbs","c","20","24","ten",8,19,435,100,"ungram","match"
"111849","BockNoAdverbs","c","20","24","miles",9,19,429,100,"ungram","match"
"111850","BockNoAdverbs","c","20","24","off",10,19,492,100,"ungram","match"
"111851","BockNoAdverbs","c","20","24","the",11,19,391,100,"ungram","match"
"111852","BockNoAdverbs","c","20","24","main",12,19,422,100,"ungram","match"
"111853","BockNoAdverbs","c","20","24","highway.",13,19,1375,100,"ungram","match"
"112012","BockNoAdverbs","a","14","24","The",1,29,387,100,"gram","match"
"112013","BockNoAdverbs","a","14","24","memo",2,29,403,100,"gram","match"
"112014","BockNoAdverbs","a","14","24","from",3,29,417,100,"gram","match"
"112015","BockNoAdverbs","a","14","24","the",4,29,390,100,"gram","match"
"112016","BockNoAdverbs","a","14","24","contractor",5,29,390,100,"gram","match"
"112017","BockNoAdverbs","a","14","24","was",6,29,525,100,"gram","match"
"112018","BockNoAdverbs","a","14","24","about",7,29,423,100,"gram","match"
"112019","BockNoAdverbs","a","14","24","the",8,29,400,100,"gram","match"
"112020","BockNoAdverbs","a","14","24","delinquent",9,29,437,100,"gram","match"
"112021","BockNoAdverbs","a","14","24","tax",10,29,522,100,"gram","match"
"112022","BockNoAdverbs","a","14","24","return.",11,29,850,100,"gram","match"
"112240","BockNoAdverbs","b","15","24","The",1,43,499,100,"gram","mismatch"
"112241","BockNoAdverbs","b","15","24","check",2,43,899,100,"gram","mismatch"
"112242","BockNoAdverbs","b","15","24","from",3,43,420,100,"gram","mismatch"
"112243","BockNoAdverbs","b","15","24","the",4,43,430,100,"gram","mismatch"
"112244","BockNoAdverbs","b","15","24","stockbrokers",5,43,349,100,"gram","mismatch"
"112245","BockNoAdverbs","b","15","24","was",6,43,1389,100,"gram","mismatch"
"112246","BockNoAdverbs","b","15","24","a",7,43,412,100,"gram","mismatch"
"112247","BockNoAdverbs","b","15","24","dividend",8,43,542,100,"gram","mismatch"
"112248","BockNoAdverbs","b","15","24","on",9,43,577,100,"gram","mismatch"
"112249","BockNoAdverbs","b","15","24","a",10,43,461,100,"gram","mismatch"
"112250","BockNoAdverbs","b","15","24","long-term",11,43,723,100,"gram","mismatch"
"112251","BockNoAdverbs","b","15","24","bond.",12,43,751,100,"gram","mismatch"
"112386","BockNoAdverbs","a","18","24","The",1,51,344,100,"gram","match"
"112387","BockNoAdverbs","a","18","24","entrance",2,51,394,100,"gram","match"
"112388","BockNoAdverbs","a","18","24","to",3,51,414,100,"gram","match"
"112389","BockNoAdverbs","a","18","24","the",4,51,347,100,"gram","match"
"112390","BockNoAdverbs","a","18","24","exhibit",5,51,358,100,"gram","match"
"112391","BockNoAdverbs","a","18","24","was",6,51,464,100,"gram","match"
"112392","BockNoAdverbs","a","18","24","hard",7,51,397,100,"gram","match"
"112393","BockNoAdverbs","a","18","24","to",8,51,410,100,"gram","match"
"112394","BockNoAdverbs","a","18","24","locate",9,51,356,100,"gram","match"
"112395","BockNoAdverbs","a","18","24","on",10,51,343,100,"gram","match"
"112396","BockNoAdverbs","a","18","24","the",11,51,364,100,"gram","match"
"112397","BockNoAdverbs","a","18","24","diagram.",12,51,559,100,"gram","match"
"112460","BockNoAdverbs","c","8","24","The",1,56,1315,100,"ungram","match"
"112461","BockNoAdverbs","c","8","24","defect",2,56,425,100,"ungram","match"
"112462","BockNoAdverbs","c","8","24","in",3,56,366,100,"ungram","match"
"112463","BockNoAdverbs","c","8","24","the",4,56,332,100,"ungram","match"
"112464","BockNoAdverbs","c","8","24","appliance",5,56,484,100,"ungram","match"
"112465","BockNoAdverbs","c","8","24","were",6,56,411,100,"ungram","match"
"112466","BockNoAdverbs","c","8","24","unknown",7,56,553,100,"ungram","match"
"112467","BockNoAdverbs","c","8","24","to",8,56,430,100,"ungram","match"
"112468","BockNoAdverbs","c","8","24","consumers",9,56,435,100,"ungram","match"
"112469","BockNoAdverbs","c","8","24","and",10,56,406,100,"ungram","match"
"112470","BockNoAdverbs","c","8","24","government",11,56,475,100,"ungram","match"
"112471","BockNoAdverbs","c","8","24","regulators.",12,56,988,100,"ungram","match"
"112690","BockNoAdverbs","a","22","24","The",1,70,322,100,"gram","match"
"112691","BockNoAdverbs","a","22","24","path",2,70,344,100,"gram","match"
"112692","BockNoAdverbs","a","22","24","to",3,70,365,100,"gram","match"
"112693","BockNoAdverbs","a","22","24","the",4,70,333,100,"gram","match"
"112694","BockNoAdverbs","a","22","24","monument",5,70,398,100,"gram","match"
"112695","BockNoAdverbs","a","22","24","was",6,70,369,100,"gram","match"
"112696","BockNoAdverbs","a","22","24","lined",7,70,380,100,"gram","match"
"112697","BockNoAdverbs","a","22","24","with",8,70,453,100,"gram","match"
"112698","BockNoAdverbs","a","22","24","lovely",9,70,341,100,"gram","match"
"112699","BockNoAdverbs","a","22","24","trees",10,70,530,100,"gram","match"
"112700","BockNoAdverbs","a","22","24","and",11,70,332,100,"gram","match"
"112701","BockNoAdverbs","a","22","24","flowers.",12,70,384,100,"gram","match"
"112756","BockNoAdverbs","b","11","24","The",1,74,356,100,"gram","mismatch"
"112757","BockNoAdverbs","b","11","24","traitor",2,74,421,100,"gram","mismatch"
"112758","BockNoAdverbs","b","11","24","in",3,74,466,100,"gram","mismatch"
"112759","BockNoAdverbs","b","11","24","the",4,74,370,100,"gram","mismatch"
"112760","BockNoAdverbs","b","11","24","camps",5,74,501,100,"gram","mismatch"
"112761","BockNoAdverbs","b","11","24","was",6,74,480,100,"gram","mismatch"
"112762","BockNoAdverbs","b","11","24","passing",7,74,448,100,"gram","mismatch"
"112763","BockNoAdverbs","b","11","24","information",8,74,465,100,"gram","mismatch"
"112764","BockNoAdverbs","b","11","24","to",9,74,346,100,"gram","mismatch"
"112765","BockNoAdverbs","b","11","24","the",10,74,417,100,"gram","mismatch"
"112766","BockNoAdverbs","b","11","24","enemy",11,74,393,100,"gram","mismatch"
"112767","BockNoAdverbs","b","11","24","through",12,74,532,100,"gram","mismatch"
"112768","BockNoAdverbs","b","11","24","various",13,74,484,100,"gram","mismatch"
"112769","BockNoAdverbs","b","11","24","secret",14,74,348,100,"gram","mismatch"
"112770","BockNoAdverbs","b","11","24","methods.",15,74,472,100,"gram","mismatch"
"112818","BockNoAdverbs","c","16","24","The",1,78,346,100,"ungram","match"
"112819","BockNoAdverbs","c","16","24","key",2,78,358,100,"ungram","match"
"112820","BockNoAdverbs","c","16","24","to",3,78,362,100,"ungram","match"
"112821","BockNoAdverbs","c","16","24","the",4,78,358,100,"ungram","match"
"112822","BockNoAdverbs","c","16","24","cell",5,78,400,100,"ungram","match"
"112823","BockNoAdverbs","c","16","24","were",6,78,425,100,"ungram","match"
"112824","BockNoAdverbs","c","16","24","rusty",7,78,688,100,"ungram","match"
"112825","BockNoAdverbs","c","16","24","from",8,78,325,100,"ungram","match"
"112826","BockNoAdverbs","c","16","24","many",9,78,315,100,"ungram","match"
"112827","BockNoAdverbs","c","16","24","years",10,78,309,100,"ungram","match"
"112828","BockNoAdverbs","c","16","24","of",11,78,326,100,"ungram","match"
"112829","BockNoAdverbs","c","16","24","disuse.",12,78,489,100,"ungram","match"
"112845","BockNoAdverbs","a","10","24","The",1,80,397,0,"gram","match"
"112846","BockNoAdverbs","a","10","24","advertisement",2,80,441,0,"gram","match"
"112847","BockNoAdverbs","a","10","24","on",3,80,372,0,"gram","match"
"112848","BockNoAdverbs","a","10","24","the",4,80,358,0,"gram","match"
"112849","BockNoAdverbs","a","10","24","skyscraper",5,80,453,0,"gram","match"
"112850","BockNoAdverbs","a","10","24","was",6,80,464,0,"gram","match"
"112851","BockNoAdverbs","a","10","24","hard",7,80,499,0,"gram","match"
"112852","BockNoAdverbs","a","10","24","to",8,80,454,0,"gram","match"
"112853","BockNoAdverbs","a","10","24","read",9,80,426,0,"gram","match"
"112854","BockNoAdverbs","a","10","24","except",10,80,426,0,"gram","match"
"112855","BockNoAdverbs","a","10","24","from",11,80,403,0,"gram","match"
"112856","BockNoAdverbs","a","10","24","a",12,80,409,0,"gram","match"
"112857","BockNoAdverbs","a","10","24","long",13,80,589,0,"gram","match"
"112858","BockNoAdverbs","a","10","24","distance",14,80,366,0,"gram","match"
"112859","BockNoAdverbs","a","10","24","away.",15,80,769,0,"gram","match"
"112994","BockNoAdverbs","a","6","24","The",1,89,332,100,"gram","match"
"112995","BockNoAdverbs","a","6","24","name",2,89,351,100,"gram","match"
"112996","BockNoAdverbs","a","6","24","on",3,89,375,100,"gram","match"
"112997","BockNoAdverbs","a","6","24","the",4,89,330,100,"gram","match"
"112998","BockNoAdverbs","a","6","24","billboard",5,89,335,100,"gram","match"
"112999","BockNoAdverbs","a","6","24","was",6,89,434,100,"gram","match"
"113000","BockNoAdverbs","a","6","24","of",7,89,354,100,"gram","match"
"113001","BockNoAdverbs","a","6","24","a",8,89,426,100,"gram","match"
"113002","BockNoAdverbs","a","6","24","prominent",9,89,434,100,"gram","match"
"113003","BockNoAdverbs","a","6","24","local",10,89,449,100,"gram","match"
"113004","BockNoAdverbs","a","6","24","politician.",11,89,940,100,"gram","match"
"113023","BockNoAdverbs","c","4","24","The",1,91,281,100,"ungram","match"
"113024","BockNoAdverbs","c","4","24","label",2,91,552,100,"ungram","match"
"113025","BockNoAdverbs","c","4","24","on",3,91,340,100,"ungram","match"
"113026","BockNoAdverbs","c","4","24","the",4,91,282,100,"ungram","match"
"113027","BockNoAdverbs","c","4","24","container",5,91,371,100,"ungram","match"
"113028","BockNoAdverbs","c","4","24","were",6,91,374,100,"ungram","match"
"113029","BockNoAdverbs","c","4","24","a",7,91,406,100,"ungram","match"
"113030","BockNoAdverbs","c","4","24","warning",8,91,609,100,"ungram","match"
"113031","BockNoAdverbs","c","4","24","about",9,91,434,100,"ungram","match"
"113032","BockNoAdverbs","c","4","24","the",10,91,378,100,"ungram","match"
"113033","BockNoAdverbs","c","4","24","hazardous",11,91,433,100,"ungram","match"
"113034","BockNoAdverbs","c","4","24","chemicals",12,91,521,100,"ungram","match"
"113035","BockNoAdverbs","c","4","24","inside.",13,91,874,100,"ungram","match"
"113495","BockNoAdverbs","d","5","24","The",1,120,346,100,"ungram","mismatch"
"113496","BockNoAdverbs","d","5","24","problem",2,120,386,100,"ungram","mismatch"
"113497","BockNoAdverbs","d","5","24","in",3,120,316,100,"ungram","mismatch"
"113498","BockNoAdverbs","d","5","24","the",4,120,343,100,"ungram","mismatch"
"113499","BockNoAdverbs","d","5","24","stores",5,120,390,100,"ungram","mismatch"
"113500","BockNoAdverbs","d","5","24","were",6,120,338,100,"ungram","mismatch"
"113501","BockNoAdverbs","d","5","24","solved",7,120,442,100,"ungram","mismatch"
"113502","BockNoAdverbs","d","5","24","by",8,120,380,100,"ungram","mismatch"
"113503","BockNoAdverbs","d","5","24","firing",9,120,346,100,"ungram","mismatch"
"113504","BockNoAdverbs","d","5","24","the",10,120,395,100,"ungram","mismatch"
"113505","BockNoAdverbs","d","5","24","assistant",11,120,422,100,"ungram","mismatch"
"113506","BockNoAdverbs","d","5","24","manager.",12,120,554,100,"ungram","mismatch"
"113561","BockNoAdverbs","d","1","24","The",1,124,312,100,"ungram","mismatch"
"113562","BockNoAdverbs","d","1","24","slogan",2,124,342,100,"ungram","mismatch"
"113563","BockNoAdverbs","d","1","24","on",3,124,379,100,"ungram","mismatch"
"113564","BockNoAdverbs","d","1","24","the",4,124,308,100,"ungram","mismatch"
"113565","BockNoAdverbs","d","1","24","posters",5,124,374,100,"ungram","mismatch"
"113566","BockNoAdverbs","d","1","24","were",6,124,311,100,"ungram","mismatch"
"113567","BockNoAdverbs","d","1","24","designed",7,124,380,100,"ungram","mismatch"
"113568","BockNoAdverbs","d","1","24","to",8,124,286,100,"ungram","mismatch"
"113569","BockNoAdverbs","d","1","24","get",9,124,344,100,"ungram","mismatch"
"113570","BockNoAdverbs","d","1","24","attention.",10,124,387,100,"ungram","mismatch"
"113724","BockNoAdverbs","d","9","24","The",1,134,265,100,"ungram","mismatch"
"113725","BockNoAdverbs","d","9","24","citation",2,134,303,100,"ungram","mismatch"
"113726","BockNoAdverbs","d","9","24","on",3,134,327,100,"ungram","mismatch"
"113727","BockNoAdverbs","d","9","24","the",4,134,282,100,"ungram","mismatch"
"113728","BockNoAdverbs","d","9","24","notecards",5,134,286,100,"ungram","mismatch"
"113729","BockNoAdverbs","d","9","24","were",6,134,535,100,"ungram","mismatch"
"113730","BockNoAdverbs","d","9","24","quite",7,134,309,100,"ungram","mismatch"
"113731","BockNoAdverbs","d","9","24","difficult",8,134,290,100,"ungram","mismatch"
"113732","BockNoAdverbs","d","9","24","to",9,134,290,100,"ungram","mismatch"
"113733","BockNoAdverbs","d","9","24","track",10,134,295,100,"ungram","mismatch"
"113734","BockNoAdverbs","d","9","24","down",11,134,293,100,"ungram","mismatch"
"113735","BockNoAdverbs","d","9","24","using",12,134,410,100,"ungram","mismatch"
"113736","BockNoAdverbs","d","9","24","the",13,134,311,100,"ungram","mismatch"
"113737","BockNoAdverbs","d","9","24","library's",14,134,298,100,"ungram","mismatch"
"113738","BockNoAdverbs","d","9","24","limited",15,134,350,100,"ungram","mismatch"
"113739","BockNoAdverbs","d","9","24","resources.",16,134,506,100,"ungram","mismatch"
"113930","BockNoAdverbs","d","17","24","The",1,146,310,100,"ungram","mismatch"
"113931","BockNoAdverbs","d","17","24","letter",2,146,301,100,"ungram","mismatch"
"113932","BockNoAdverbs","d","17","24","from",3,146,314,100,"ungram","mismatch"
"113933","BockNoAdverbs","d","17","24","the",4,146,301,100,"ungram","mismatch"
"113934","BockNoAdverbs","d","17","24","investigators",5,146,305,100,"ungram","mismatch"
"113935","BockNoAdverbs","d","17","24","were",6,146,312,100,"ungram","mismatch"
"113936","BockNoAdverbs","d","17","24","received",7,146,421,100,"ungram","mismatch"
"113937","BockNoAdverbs","d","17","24","in",8,146,322,100,"ungram","mismatch"
"113938","BockNoAdverbs","d","17","24","San",9,146,326,100,"ungram","mismatch"
"113939","BockNoAdverbs","d","17","24","Francisco",10,146,293,100,"ungram","mismatch"
"113940","BockNoAdverbs","d","17","24","in",11,146,322,100,"ungram","mismatch"
"113941","BockNoAdverbs","d","17","24","late",12,146,314,100,"ungram","mismatch"
"113942","BockNoAdverbs","d","17","24","March.",13,146,369,100,"ungram","mismatch"
"114253","BockNoAdverbs","b","19","24","The",1,166,307,100,"gram","mismatch"
"114254","BockNoAdverbs","b","19","24","warning",2,166,314,100,"gram","mismatch"
"114255","BockNoAdverbs","b","19","24","from",3,166,318,100,"gram","mismatch"
"114256","BockNoAdverbs","b","19","24","the",4,166,307,100,"gram","mismatch"
"114257","BockNoAdverbs","b","19","24","experts",5,166,314,100,"gram","mismatch"
"114258","BockNoAdverbs","b","19","24","was",6,166,286,100,"gram","mismatch"
"114259","BockNoAdverbs","b","19","24","a",7,166,282,100,"gram","mismatch"
"114260","BockNoAdverbs","b","19","24","shock",8,166,290,100,"gram","mismatch"
"114261","BockNoAdverbs","b","19","24","to",9,166,298,100,"gram","mismatch"
"114262","BockNoAdverbs","b","19","24","the",10,166,281,100,"gram","mismatch"
"114263","BockNoAdverbs","b","19","24","residents",11,166,297,100,"gram","mismatch"
"114264","BockNoAdverbs","b","19","24","of",12,166,304,100,"gram","mismatch"
"114265","BockNoAdverbs","b","19","24","the",13,166,321,100,"gram","mismatch"
"114266","BockNoAdverbs","b","19","24","city.",14,166,371,100,"gram","mismatch"
"114388","BockNoAdverbs","b","7","24","The",1,174,278,0,"gram","mismatch"
"114389","BockNoAdverbs","b","7","24","crime",2,174,308,0,"gram","mismatch"
"114390","BockNoAdverbs","b","7","24","in",3,174,301,0,"gram","mismatch"
"114391","BockNoAdverbs","b","7","24","the",4,174,281,0,"gram","mismatch"
"114392","BockNoAdverbs","b","7","24","suburbs",5,174,310,0,"gram","mismatch"
"114393","BockNoAdverbs","b","7","24","was",6,174,313,0,"gram","mismatch"
"114394","BockNoAdverbs","b","7","24","a",7,174,305,0,"gram","mismatch"
"114395","BockNoAdverbs","b","7","24","reflection",8,174,313,0,"gram","mismatch"
"114396","BockNoAdverbs","b","7","24","of",9,174,341,0,"gram","mismatch"
"114397","BockNoAdverbs","b","7","24","the",10,174,301,0,"gram","mismatch"
"114398","BockNoAdverbs","b","7","24","violence",11,174,309,0,"gram","mismatch"
"114399","BockNoAdverbs","b","7","24","in",12,174,308,0,"gram","mismatch"
"114400","BockNoAdverbs","b","7","24","today's",13,174,319,0,"gram","mismatch"
"114401","BockNoAdverbs","b","7","24","society.",14,174,411,0,"gram","mismatch"
"114507","BockNoAdverbs","d","13","24","The",1,182,312,100,"ungram","mismatch"
"114508","BockNoAdverbs","d","13","24","door",2,182,328,100,"ungram","mismatch"
"114509","BockNoAdverbs","d","13","24","to",3,182,336,100,"ungram","mismatch"
"114510","BockNoAdverbs","d","13","24","the",4,182,323,100,"ungram","mismatch"
"114511","BockNoAdverbs","d","13","24","laboratories",5,182,327,100,"ungram","mismatch"
"114512","BockNoAdverbs","d","13","24","were",6,182,362,100,"ungram","mismatch"
"114513","BockNoAdverbs","d","13","24","left",7,182,727,100,"ungram","mismatch"
"114514","BockNoAdverbs","d","13","24","unlocked",8,182,312,100,"ungram","mismatch"
"114515","BockNoAdverbs","d","13","24","accidentally",9,182,337,100,"ungram","mismatch"
"114516","BockNoAdverbs","d","13","24","by",10,182,323,100,"ungram","mismatch"
"114517","BockNoAdverbs","d","13","24","the",11,182,307,100,"ungram","mismatch"
"114518","BockNoAdverbs","d","13","24","cleaning",12,182,273,100,"ungram","mismatch"
"114519","BockNoAdverbs","d","13","24","service.",13,182,329,100,"ungram","mismatch"
"114571","BockNoAdverbs","c","12","24","The",1,186,285,100,"ungram","match"
"114572","BockNoAdverbs","c","12","24","flaw",2,186,300,100,"ungram","match"
"114573","BockNoAdverbs","c","12","24","in",3,186,294,100,"ungram","match"
